,Unnamed: 0,X,Y,LandUse,Latitude,Longitude,red,green,blue,nir,swir1,swir2,NDVI,NBR,NDWI_2,SCI,PNDVI,CVI,CCCI,NBR2,bs,pv,npv,NDVI_coeff_var
376,376,620080.6141,6194639.274,Summercrops,-34.38267644,-55.693847,487,647,293,3132,1780,995,0.73086487980105,0.5178095468863582,-0.6575813707329982,-0.2752442996742671,0.3739855231410397,3.6436961460455937,0.73086487980105,0.2828828828828829,14.0,76.0,4.0,0.2696356029496091
377,377,620506.0106,6194831.715,Summercrops,-34.38089192,-55.68924795,664,638,285,3186,1951,1051,0.655064935064935,0.5038942648100071,-0.6663179916317992,-0.24041269223282072,0.33500942803268385,5.197236662375566,0.655064935064935,0.29980013324450366,11.0,61.0,23.0,0.12759725502892758
378,378,621259.1029,6195641.688999998,Summercrops,-34.37350121,-55.68117291,1113,901,688,3017,3289,2376,0.4610169491525424,0.11885777860189134,-0.5400714650331802,0.04313352362829052,0.05507955936352509,4.136384409479663,0.4610169491525424,0.16116504854368932,12.0,46.0,40.0,0.3356564549023935
379,379,621340.1308,6195337.835,Summercrops,-34.37623126,-55.68024887,809,720,424,2382,2222,1488,0.49294891883422126,0.2310077519379845,-0.5357833655705996,-0.03475238922675934,0.09896193771626298,3.717280092592593,0.49294891883422126,0.19784366576819407,18.0,47.0,31.0,0.32911525866893826
380,380,621877.8008,6221876.995,Summercrops,-34.13688758,-55.67815065,794,746,389,3039,2528,1427,0.5857031046177928,0.36094939543215404,-0.6058124174372523,-0.09179091072390874,0.22342995169082125,4.335842994630882,0.5857031046177928,0.27838179519595446,9.0,60.0,27.0,0.15290149750247398
381,381,622027.3038,6222417.262,Summercrops,-34.13199891,-55.67660551,935,804,399,2394,2476,1496,0.43826975067587864,0.2308483290488432,-0.4971857410881801,0.016837782340862424,0.05648720211827008,3.4627701047003785,0.43826975067587864,0.24672708962739173,18.0,41.0,37.0,0.43765013534470787
382,382,622029.5495,6221326.71,Summercrops,-34.14183139,-55.67642785,628,703,331,3236,2191,1231,0.6749482401656315,0.4488471009626147,-0.6430566133536431,-0.19255573981942142,0.3213556553695386,4.112041666582357,0.6749482401656315,0.2805376972530684,12.0,71.0,12.0,0.17795602455089846
383,383,622236.4175,6221986.572000002,Summercrops,-34.13585767,-55.67427755,706,707,333,2846,2173,1183,0.6024774774774775,0.41275750806651773,-0.6020264565156206,-0.13409045626618848,0.23954703832752614,4.019765969322735,0.6024774774774775,0.29499404052443384,13.0,59.0,24.0,0.20580267446442005
384,384,622310.7635,6223116.779,Summercrops,-34.12565868,-55.67363062,526,505,277,2333,1945,1022,0.6320391745365512,0.39076005961251864,-0.6441155743481325,-0.09069658719027583,0.28151606701455645,4.811912557592393,0.6320391745365512,0.3110886417256488,5.0,61.0,31.0,0.12383257780896581
385,385,621980.6857,6196007.668,Summercrops,-34.37011676,-55.67337878,589,774,343,3900,2341,1068,0.7375807529516596,0.5700483091787439,-0.668806161745828,-0.24979971158468195,0.3913663931501962,3.8344049836748595,0.7375807529516596,0.3734232912877677,17.0,80.0,0.0,0.36806309490547895
386,386,622534.2837,6223009.464,Summercrops,-34.12660006,-55.67119214,1013,865,479,2961,2588,1706,0.490186210367388,0.2689093636168845,-0.5478306325143754,-0.0672193187961795,0.1135765325310267,4.0088115205987505,0.490186210367388,0.20540288775034932,19.0,49.0,27.0,0.4290105258247688
387,387,622813.1755,6196943.317000002,Summercrops,-34.36158256,-55.66446094,763,864,472,3585,2813,1615,0.6490340386384544,0.37884615384615383,-0.6115981119352664,-0.12066270709596749,0.2614356087262491,3.6642594200102883,0.6490340386384544,0.2705510388437218,12.0,74.0,9.0,0.06727505226285604
388,388,623582.9405,6197540.897000001,Summercrops,-34.35610322,-55.65617812,608,771,364,3820,2565,1351,0.7253839205058717,0.4774705086056856,-0.6641254628621216,-0.19655442443226312,0.3733596980046737,3.90713291983561,0.7253839205058717,0.31001021450459654,13.0,82.0,0.0,0.10704801514557918
389,389,626406.1795,6204533.232999999,Summercrops,-34.29272061,-55.62651404,607,747,447,3044,2608,1399,0.6674883593536017,0.37024532973216295,-0.6059087312054867,-0.07714083510261854,0.2565531475748194,3.311251252219946,0.6674883593536017,0.30172198652358373,4.0,75.0,17.0,0.34011236541975054
390,390,628771.811,6224696.11,Summercrops,-34.11064266,-55.60381725,428,705,395,4191,2377,1075,0.8146785018402252,0.5917204709456894,-0.7120098039215687,-0.27618757612667477,0.465640846301801,3.608969367738041,0.8146785018402252,0.37717265353418306,1.0,95.0,0.0,0.2264904832758029
391,391,629181.0804,6224142.707,Summercrops,-34.11558165,-55.59929873,822,795,522,2817,2870,1960,0.5482275350370981,0.17940129788570233,-0.5598006644518272,0.00931950061543872,0.1368038740920097,3.66373798504806,0.5482275350370981,0.18840579710144928,8.0,58.0,31.0,0.2978037262821639
392,392,630229.4002,6222586.36,Summercrops,-34.12948352,-55.58770157,605,679,369,2762,2263,1294,0.6406296406296407,0.3619329388560158,-0.6053472827666376,-0.09930348258706467,0.25118912797281995,3.6244281961907943,0.6406296406296407,0.2724205791397245,7.0,67.0,21.0,0.1939851017600317
393,393,630607.94,6222755.707,Summercrops,-34.12790942,-55.58362299,672,686,394,2979,2533,1378,0.6318816762530813,0.3674546706449392,-0.6256480218281036,-0.08091436865021771,0.2593532022828155,4.253941809960136,0.6318816762530813,0.29532088979800564,4.0,66.0,26.0,0.1409600366170798
394,394,632099.005,6220558.5989999985,Summercrops,-34.14753075,-55.56712319,1132,854,602,2408,3062,2356,0.36045197740112994,0.0109151973131822,-0.47639484978540775,0.11956124314442414,-0.036028823058446756,3.737551349483626,0.36045197740112994,0.1303063861203396,20.0,30.0,47.0,0.21429236898428206
395,395,632724.745,6209852.18,Summercrops,-34.24397800000001,-55.55869591,718,768,430,2962,2792,1585,0.6097826086956522,0.3028370354079613,-0.5882037533512064,-0.02954466458116093,0.21443214432144322,3.6056789822048607,0.6097826086956522,0.2757596527301805,4.0,66.0,26.0,0.0775713034375034
396,396,632963.7538,6219610.637999998,Summercrops,-34.15596758,-55.55760056,579,650,387,2308,2244,1245,0.598891582958088,0.299183788347875,-0.5605138607167005,-0.014059753954305799,0.1763506625891947,3.162915976331361,0.598891582958088,0.2863284608770421,3.0,62.0,33.0,0.15962066750815931
397,397,633169.542,6209730.596,Summercrops,-34.24501728,-55.55384831,739,680,481,2613,2700,2030,0.5590692124105012,0.12556536721947018,-0.5870027330701488,0.01637492941840768,0.157988034566807,4.176053200692042,0.5590692124105012,0.1416490486257928,5.0,55.0,36.0,0.1888043185139761
398,398,633379.0981,6209353.788,Summercrops,-34.2483876,-55.55151507,865,878,475,3099,2851,1768,0.5635721493440968,0.2734744195603041,-0.5584611516218255,-0.041680672268907565,0.16569494075606545,3.47735197513504,0.5635721493440968,0.2344663347044815,12.0,61.0,21.0,0.2547462691670579
399,399,633657.6377,6218933.409,Summercrops,-34.16198466,-55.54997099,647,632,506,2825,2005,1458,0.6273041474654378,0.31916880691104366,-0.6343650564072896,-0.16977225672877846,0.22559652928416485,4.576026978849543,0.6273041474654378,0.15795552988738087,13.0,63.0,19.0,0.26935552217742276
400,400,634496.3215,6218523.55,Summercrops,-34.16557203,-55.54081125,958,780,406,2378,2568,1497,0.42565947242206237,0.22735483870967743,-0.506016466117796,0.03841488071168621,0.05174701459531181,3.7444510190664038,0.42565947242206237,0.26346863468634685,14.0,39.0,43.0,0.4287844259225303
401,401,635215.2965,6208493.542,Summercrops,-34.25590601,-55.53144508,592,474,284,3089,1819,1087,0.678348274925292,0.4794061302681992,-0.7339320797081111,-0.25876120619396903,0.39175489975219646,8.139222702914418,0.678348274925292,0.251892635925671,0.0,61.0,35.0,0.33975744161107757
402,402,635617.9579,6207683.806,Summercrops,-34.26315377,-55.52694582,696,682,391,3333,2339,1422,0.6545048399106478,0.40189274447949525,-0.6602739726027397,-0.17524682651622003,0.306546452371619,4.987418408854413,0.6545048399106478,0.2438181334751396,8.0,69.0,18.0,0.27619898027347417
403,403,636395.6524,6219035.332,Summercrops,-34.16071128,-55.52029139,1126,842,546,2301,3163,1976,0.342865480011672,0.07598784194528875,-0.464206172446707,0.15775988286969253,-0.04423676012461059,3.654524066102087,0.342865480011672,0.2309787896477914,7.0,28.0,63.0,0.2581250471693419
404,404,637317.3409,6206966.21,Summercrops,-34.26940003,-55.50837871,613,691,348,3044,2426,1247,0.6647525293956795,0.41878350034956885,-0.6299866131191433,-0.1129798903107861,0.29642248722316866,3.907950263989562,0.6647525293956795,0.3209910155186496,7.0,71.0,18.0,0.044435841921028056
405,405,638708.9346,6204427.839,Summercrops,-34.29209952,-55.49285848,992,782,478,2392,2539,1677,0.41371158392434987,0.1757188498402556,-0.5072463768115942,0.02981139728249848,0.030146425495262703,3.880246727847149,0.41371158392434987,0.20445920303605314,17.0,37.0,42.0,0.46601790904199436
406,406,639230.5622,6220535.365,Summercrops,-34.14681308,-55.48978653,462,679,314,3230,1979,1032,0.7497291440953413,0.5157203190990145,-0.6525965720133027,-0.2401612593588021,0.37886872998932764,3.23671864324431,0.7497291440953413,0.3145134506808369,12.0,82.0,0.0,0.22560110473830397
407,407,639355.7534,6220899.169,Summercrops,-34.14351648,-55.48848745,769,681,422,2392,2441,1530,0.5134451123062322,0.21978582355940846,-0.5567849007484543,0.010138630250362093,0.12195121951219512,3.9663706089990316,0.5134451123062322,0.22941324603374466,8.0,49.0,39.0,0.24671226510208846
408,408,641215.9477,6217890.943,Summercrops,-34.17038697,-55.46782742,706,670,397,2341,2439,1424,0.5365933705283886,0.24355909694555114,-0.5549651278644968,0.020502092050209204,0.13806514341273698,3.6817687680997997,0.5365933705283886,0.26274915868495985,5.0,53.0,39.0,0.22417198611756115
409,409,642366.3266,6206075.041,Summercrops,-34.27675444,-55.4534038,581,652,339,3025,2331,1205,0.677759290072102,0.4302600472813239,-0.6453630677182486,-0.12957430918595966,0.31607570154448555,4.134341243554518,0.677759290072102,0.3184389140271493,6.0,72.0,18.0,0.09221670949953165
410,410,643567.6755,6213024.345,Summercrops,-34.21393961,-55.44151267,639,746,364,3670,2506,1304,0.7034114643768856,0.4756735022114998,-0.6621376811594203,-0.18847150259067358,0.3544934489758258,4.21394892509829,0.7034114643768856,0.31548556430446195,12.0,77.0,6.0,0.16053345291400306
411,411,643835.6645,6212742.251,Summercrops,-34.21644576,-55.43855757,801,819,524,2747,2572,1891,0.54847801578354,0.1845623113410953,-0.5406618059450364,-0.03290092122579432,0.1232876712328767,3.280374082571885,0.54847801578354,0.15258794532825454,16.0,58.0,20.0,0.31757675667086316
412,412,644459.1885,6211880.504,Summercrops,-34.22412824,-55.43164698,663,757,422,3440,2531,1338,0.6768218376797466,0.43993302637086645,-0.6392661424827257,-0.15223580639758835,0.3025369178341537,3.979973789326916,0.6768218376797466,0.3083484104419747,9.0,74.0,12.0,0.17405462338779468
413,413,644550.1478,6206468.216,Summercrops,-34.27290825,-55.42975357,803,715,434,2663,2597,1573,0.5366416618580496,0.25731822474032107,-0.5766725873297809,-0.012547528517110267,0.15406283856988082,4.182872512103281,0.5366416618580496,0.24556354916067147,6.0,54.0,37.0,0.25510163158686716
414,414,645394.4338,6209982.897999999,Summercrops,-34.24110517,-55.42117733,610,649,335,2680,2086,1313,0.6291793313069909,0.34234911094415227,-0.6100931210573746,-0.12463281577843055,0.25409452503509594,3.8812823331378605,0.6291793313069909,0.22741982936157693,10.0,64.0,20.0,0.28913913548202413
415,415,645572.7302,6205807.565,Summercrops,-34.27872125,-55.41853743,672,790,373,3670,2329,1307,0.6904652233993551,0.4747840064295761,-0.6457399103139013,-0.22353725620936823,0.3333333333333333,3.951674411152059,0.6904652233993551,0.2810781078107811,16.0,75.0,2.0,0.3240977557820566
416,416,646036.9262,6208619.122,Summercrops,-34.25330972,-55.41397224,1088,867,533,2911,3237,1915,0.45586396599149787,0.20638209697472026,-0.5410269984118581,0.05302537410540013,0.0783478421929987,4.213402085170862,0.45586396599149787,0.2565993788819876,4.0,44.0,49.0,0.3581742276253658
417,417,646203.9297,6204020.491,Summercrops,-34.29474309,-55.41137935,760,750,381,3006,2448,1402,0.596388741370154,0.36388384754990927,-0.6006389776357828,-0.10231023102310231,0.22769042270778028,4.06144,0.596388741370154,0.2716883116883117,11.0,61.0,23.0,0.22399341608209025
418,418,646412.889,6208251.135,Summercrops,-34.25657425,-55.40982807,612,766,434,3564,2568,1442,0.7068965517241379,0.4238913304035158,-0.646189376443418,-0.162426614481409,0.32589285714285715,3.717333951421033,0.7068965517241379,0.28079800498753116,11.0,81.0,2.0,0.14313831320829878
419,419,649180.6118,6198088.998,Summercrops,-34.34779086,-55.37801802,378,613,292,3489,1871,865,0.804499612102405,0.6026642168121268,-0.7011214041930766,-0.30186567164179107,0.4622799664710813,3.509714744962996,0.804499612102405,0.3676900584795322,7.0,89.0,0.0,0.12760562329744868
420,420,652473.5344,6203139.899,Summercrops,-34.30177922,-55.34312382,810,751,442,2682,2409,1432,0.5360824742268041,0.3038405444822557,-0.562481794348966,-0.05362404242781379,0.14493062966915687,3.8518016812026925,0.5360824742268041,0.2543608435303306,10.0,53.0,33.0,0.23811784778190148
421,421,652547.7544,6203321.412000001,Summercrops,-34.30013202,-55.34234975,450,600,299,2563,1703,954,0.7012943909724527,0.45749218083593973,-0.620613341764148,-0.20159399906235348,0.3103271983640082,3.20375,0.7012943909724527,0.2818968761761385,10.0,73.0,12.0,0.21828930672406344
422,422,656291.3642,6200536.852000001,Summercrops,-34.32467629,-55.30117993,546,695,295,3447,2142,1047,0.7265214124718257,0.5340453938584779,-0.6644133268952197,-0.23349436392914655,0.3835039133052378,3.896407018270276,0.7265214124718257,0.3433678269049859,14.0,76.0,5.0,0.11098928126629612
423,423,618474.2067,6197465.164,Misc,-34.35738321,-55.71170662,335,406,184,333,140,117,-0.0029940119760479044,0.48,0.09878213802435724,-0.4080338266384778,-0.47058823529411764,0.6767635710645733,-0.0029940119760479044,0.08949416342412451,33.0,40.0,0.0,1.0
